"source","target","key","type","confidence","source_row"
"SPE000209","SPE000319","SPE000319-delivered","delivered",1.0,371
"SPE000209","TOP000940","SPE000319-TOP000940-covers","covers",1.0,371
"SPE000209","TOP000941","SPE000319-TOP000941-covers","covers",1.0,371
"SPE000209","TOP000942","SPE000319-TOP000942-covers","covers",1.0,371
"SPE000209","SPE000321","SPE000321-delivered","delivered",1.0,374
"SPE000209","TOP000477","SPE000321-TOP000477-covers","covers",1.0,374
"SPE000209","TOP000949","SPE000321-TOP000949-covers","covers",1.0,374
"SPE000209","SPE000322","SPE000322-delivered","delivered",1.0,375
"SPE000209","TOP000950","SPE000322-TOP000950-covers","covers",1.0,375
"SPE000209","TOP000951","SPE000322-TOP000951-covers","covers",1.0,375
"SPE000209","TOP000952","SPE000322-TOP000952-covers","covers",1.0,375
"SPE000209","SPE000326","SPE000326-delivered","delivered",1.0,379
"SPE000209","TOP000962","SPE000326-TOP000962-covers","covers",1.0,379
"SPE000209","TOP000963","SPE000326-TOP000963-covers","covers",1.0,379
"SPE000209","TOP000819","SPE000326-TOP000819-covers","covers",1.0,379
"SPE000209","SPE000329","SPE000329-delivered","delivered",1.0,382
"SPE000209","TOP000970","SPE000329-TOP000970-covers","covers",1.0,382
"SPE000209","TOP000971","SPE000329-TOP000971-covers","covers",1.0,382
"SPE000209","TOP000972","SPE000329-TOP000972-covers","covers",1.0,382
"SPE000209","SPE000335","SPE000335-delivered","delivered",1.0,389
"SPE000209","TOP000989","SPE000335-TOP000989-covers","covers",1.0,389
"SPE000209","TOP000990","SPE000335-TOP000990-covers","covers",1.0,389
"SPE000209","TOP000991","SPE000335-TOP000991-covers","covers",1.0,389
"SPE000209","SPE000339","SPE000339-delivered","delivered",1.0,393
"SPE000209","TOP001001","SPE000339-TOP001001-covers","covers",1.0,393
"SPE000209","TOP001002","SPE000339-TOP001002-covers","covers",1.0,393
"SPE000209","TOP001003","SPE000339-TOP001003-covers","covers",1.0,393
"SPE000209","SPE000348","SPE000348-delivered","delivered",1.0,404
"SPE000209","TOP001030","SPE000348-TOP001030-covers","covers",1.0,404
"SPE000209","TOP001031","SPE000348-TOP001031-covers","covers",1.0,404
"SPE000209","TOP001032","SPE000348-TOP001032-covers","covers",1.0,404
"SPE000209","SPE000357","SPE000357-delivered","delivered",1.0,414
"SPE000209","TOP001056","SPE000357-TOP001056-covers","covers",1.0,414
"SPE000209","TOP001057","SPE000357-TOP001057-covers","covers",1.0,414
"SPE000209","TOP001058","SPE000357-TOP001058-covers","covers",1.0,414
"SPE000209","SPE000360","SPE000360-delivered","delivered",1.0,417
"SPE000209","TOP001065","SPE000360-TOP001065-covers","covers",1.0,417
"SPE000209","TOP001066","SPE000360-TOP001066-covers","covers",1.0,417
"SPE000209","TOP001067","SPE000360-TOP001067-covers","covers",1.0,417
"SPE000209","SPE000366","SPE000366-delivered","delivered",1.0,425
"SPE000209","TOP001088","SPE000366-TOP001088-covers","covers",1.0,425
"SPE000209","TOP001089","SPE000366-TOP001089-covers","covers",1.0,425
"SPE000209","TOP001090","SPE000366-TOP001090-covers","covers",1.0,425
"SPE000209","SPE000368","SPE000368-delivered","delivered",1.0,427
"SPE000209","TOP001094","SPE000368-TOP001094-covers","covers",1.0,427
"SPE000209","TOP001095","SPE000368-TOP001095-covers","covers",1.0,427
"SPE000209","TOP001096","SPE000368-TOP001096-covers","covers",1.0,427
"SPE000209","SPE000373","SPE000373-delivered","delivered",1.0,432
"SPE000209","TOP001108","SPE000373-TOP001108-covers","covers",1.0,432
"SPE000209","TOP001109","SPE000373-TOP001109-covers","covers",1.0,432
"SPE000209","TOP001110","SPE000373-TOP001110-covers","covers",1.0,432
"SPE000209","SPE000378","SPE000378-delivered","delivered",1.0,438
"SPE000209","TOP001126","SPE000378-TOP001126-covers","covers",1.0,438
"SPE000209","TOP001127","SPE000378-TOP001127-covers","covers",1.0,438
"SPE000209","TOP001128","SPE000378-TOP001128-covers","covers",1.0,438
"SPE000209","SPE000383","SPE000383-delivered","delivered",1.0,443
"SPE000209","TOP001140","SPE000383-TOP001140-covers","covers",1.0,443
"SPE000209","TOP001141","SPE000383-TOP001141-covers","covers",1.0,443
"SPE000209","TOP001142","SPE000383-TOP001142-covers","covers",1.0,443
"SPE000209","SPE000397","SPE000397-delivered","delivered",1.0,459
"SPE000209","TOP001187","SPE000397-TOP001187-covers","covers",1.0,459
"SPE000209","TOP001188","SPE000397-TOP001188-covers","covers",1.0,459
"SPE000209","TOP001189","SPE000397-TOP001189-covers","covers",1.0,459
"SPE000209","SPE000401","SPE000401-delivered","delivered",1.0,465
"SPE000209","TOP001201","SPE000401-TOP001201-covers","covers",1.0,465
"SPE000209","TOP001202","SPE000401-TOP001202-covers","covers",1.0,465
"SPE000209","TOP001203","SPE000401-TOP001203-covers","covers",1.0,465
"SPE000209","SPE000408","SPE000408-delivered","delivered",1.0,472
"SPE000209","TOP001220","SPE000408-TOP001220-covers","covers",1.0,472
"SPE000209","TOP001221","SPE000408-TOP001221-covers","covers",1.0,472
"SPE000209","TOP001222","SPE000408-TOP001222-covers","covers",1.0,472
"SPE000209","SPE000413","SPE000413-delivered","delivered",1.0,477
"SPE000209","TOP001235","SPE000413-TOP001235-covers","covers",1.0,477
"SPE000209","TOP001236","SPE000413-TOP001236-covers","covers",1.0,477
"SPE000209","TOP001237","SPE000413-TOP001237-covers","covers",1.0,477
"SPE000209","SPE000415","SPE000415-delivered","delivered",1.0,479
"SPE000209","TOP001241","SPE000415-TOP001241-covers","covers",1.0,479
"SPE000209","TOP001242","SPE000415-TOP001242-covers","covers",1.0,479
"SPE000209","TOP001243","SPE000415-TOP001243-covers","covers",1.0,479
"SPE000209","SPE000421","SPE000421-delivered","delivered",1.0,488
"SPE000209","TOP001265","SPE000421-TOP001265-covers","covers",1.0,488
"SPE000209","TOP001266","SPE000421-TOP001266-covers","covers",1.0,488
"SPE000209","TOP001267","SPE000421-TOP001267-covers","covers",1.0,488
"SPE000209","SPE000422","SPE000422-delivered","delivered",1.0,489
"SPE000209","TOP001268","SPE000422-TOP001268-covers","covers",1.0,489
"SPE000209","TOP001269","SPE000422-TOP001269-covers","covers",1.0,489
"SPE000209","TOP001270","SPE000422-TOP001270-covers","covers",1.0,489
"SPE000209","SPE000430","SPE000430-delivered","delivered",1.0,497
"SPE000209","TOP001288","SPE000430-TOP001288-covers","covers",1.0,497
"SPE000209","TOP001289","SPE000430-TOP001289-covers","covers",1.0,497
"SPE000209","TOP001290","SPE000430-TOP001290-covers","covers",1.0,497
"SPE000209","SPE000434","SPE000434-delivered","delivered",1.0,502
"SPE000209","TOP001302","SPE000434-TOP001302-covers","covers",1.0,502
"SPE000209","TOP001303","SPE000434-TOP001303-covers","covers",1.0,502
"SPE000209","TOP001304","SPE000434-TOP001304-covers","covers",1.0,502
"SPE000209","SPE000438","SPE000438-delivered","delivered",1.0,506
"SPE000209","TOP001313","SPE000438-TOP001313-covers","covers",1.0,506
"SPE000209","TOP001314","SPE000438-TOP001314-covers","covers",1.0,506
"SPE000209","TOP001315","SPE000438-TOP001315-covers","covers",1.0,506
"SPE000209","SPE000439","SPE000439-delivered","delivered",1.0,509
"SPE000209","TOP001320","SPE000439-TOP001320-covers","covers",1.0,509
"SPE000209","TOP001321","SPE000439-TOP001321-covers","covers",1.0,509
"SPE000209","TOP001322","SPE000439-TOP001322-covers","covers",1.0,509
"SPE000209","SPE000440","SPE000440-delivered","delivered",1.0,510
"SPE000209","TOP001323","SPE000440-TOP001323-covers","covers",1.0,510
"SPE000209","TOP001324","SPE000440-TOP001324-covers","covers",1.0,510
"SPE000209","TOP001325","SPE000440-TOP001325-covers","covers",1.0,510
"SPE000209","SPE000454","SPE000454-delivered","delivered",1.0,524
"SPE000209","TOP001363","SPE000454-TOP001363-covers","covers",1.0,524
"SPE000209","TOP001364","SPE000454-TOP001364-covers","covers",1.0,524
"SPE000209","TOP001365","SPE000454-TOP001365-covers","covers",1.0,524
"SPE000209","SPE000456","SPE000456-delivered","delivered",1.0,526
"SPE000209","TOP000061","SPE000456-TOP000061-covers","covers",1.0,526
"SPE000209","TOP001369","SPE000456-TOP001369-covers","covers",1.0,526
"SPE000209","TOP001370","SPE000456-TOP001370-covers","covers",1.0,526
"SPE000209","SPE000462","SPE000462-delivered","delivered",1.0,533
"SPE000209","TOP001387","SPE000462-TOP001387-covers","covers",1.0,533
"SPE000209","TOP001388","SPE000462-TOP001388-covers","covers",1.0,533
"SPE000209","TOP001389","SPE000462-TOP001389-covers","covers",1.0,533
"SPE000209","SPE000470","SPE000470-delivered","delivered",1.0,542
"SPE000209","TOP001412","SPE000470-TOP001412-covers","covers",1.0,542
"SPE000209","TOP001413","SPE000470-TOP001413-covers","covers",1.0,542
"SPE000209","TOP001414","SPE000470-TOP001414-covers","covers",1.0,542
"SPE000209","SPE000472","SPE000472-delivered","delivered",1.0,545
"SPE000209","TOP001421","SPE000472-TOP001421-covers","covers",1.0,545
"SPE000209","TOP001422","SPE000472-TOP001422-covers","covers",1.0,545
"SPE000209","TOP001423","SPE000472-TOP001423-covers","covers",1.0,545
"SPE000209","SPE000480","SPE000480-delivered","delivered",1.0,554
"SPE000209","TOP001448","SPE000480-TOP001448-covers","covers",1.0,554
"SPE000209","TOP001449","SPE000480-TOP001449-covers","covers",1.0,554
"SPE000209","TOP001450","SPE000480-TOP001450-covers","covers",1.0,554
"SPE000209","SPE000481","SPE000481-delivered","delivered",1.0,555
"SPE000209","TOP001451","SPE000481-TOP001451-covers","covers",1.0,555
"SPE000209","TOP001452","SPE000481-TOP001452-covers","covers",1.0,555
"SPE000209","TOP001453","SPE000481-TOP001453-covers","covers",1.0,555
"SPE000209","SPE000484","SPE000484-delivered","delivered",1.0,558
"SPE000209","TOP001460","SPE000484-TOP001460-covers","covers",1.0,558
"SPE000209","TOP001461","SPE000484-TOP001461-covers","covers",1.0,558
"SPE000209","TOP001462","SPE000484-TOP001462-covers","covers",1.0,558
"SPE000209","SPE000503","SPE000503-delivered","delivered",1.0,580
"SPE000209","TOP001521","SPE000503-TOP001521-covers","covers",1.0,580
"SPE000209","TOP001522","SPE000503-TOP001522-covers","covers",1.0,580
"SPE000209","TOP001523","SPE000503-TOP001523-covers","covers",1.0,580
"SPE000209","SPE000504","SPE000504-delivered","delivered",1.0,581
"SPE000209","TOP001524","SPE000504-TOP001524-covers","covers",1.0,581
"SPE000209","TOP001525","SPE000504-TOP001525-covers","covers",1.0,581
"SPE000209","TOP001526","SPE000504-TOP001526-covers","covers",1.0,581
"SPE000209","SPE000507","SPE000507-delivered","delivered",1.0,584
"SPE000209","TOP001531","SPE000507-TOP001531-covers","covers",1.0,584
"SPE000209","TOP001532","SPE000507-TOP001532-covers","covers",1.0,584
"SPE000209","TOP001077","SPE000507-TOP001077-covers","covers",1.0,584
"SPE000210","DAT000181","SPE000210-held_on","held_on",1.0,236
"SPE000211","DAT000182","SPE000211-held_on","held_on",1.0,237
"SPE000212","DAT000183","SPE000212-held_on","held_on",1.0,238
"SPE000213","DAT000183","SPE000213-held_on","held_on",1.0,239
"SPE000214","DAT000183","SPE000214-held_on","held_on",1.0,240
"SPE000215","DAT000184","SPE000215-held_on","held_on",1.0,241
"SPE000216","DAT000185","SPE000216-held_on","held_on",1.0,242
"SPE000217","DAT000186","SPE000217-held_on","held_on",1.0,243
"SPE000218","DAT000187","SPE000218-held_on","held_on",1.0,244
"SPE000219","DAT000188","SPE000219-held_on","held_on",1.0,245
"SPE000220","DAT000190","SPE000220-held_on","held_on",1.0,247
"SPE000221","DAT000191","SPE000221-held_on","held_on",1.0,248
"SPE000222","DAT000191","SPE000222-held_on","held_on",1.0,249
"SPE000223","DAT000192","SPE000223-held_on","held_on",1.0,250
"SPE000224","DAT000193","SPE000224-held_on","held_on",1.0,251
"SPE000225","DAT000194","SPE000225-held_on","held_on",1.0,252
"SPE000226","DAT000194","SPE000226-held_on","held_on",1.0,253
"SPE000227","DAT000195","SPE000227-held_on","held_on",1.0,254
"SPE000228","DAT000196","SPE000228-held_on","held_on",1.0,255
"SPE000229","DAT000197","SPE000229-held_on","held_on",1.0,256
"SPE000230","DAT000199","SPE000230-held_on","held_on",1.0,259
"SPE000231","DAT000200","SPE000231-held_on","held_on",1.0,260
"SPE000232","DAT000201","SPE000232-held_on","held_on",1.0,261
"SPE000233","DAT000202","SPE000233-held_on","held_on",1.0,262
"SPE000234","DAT000203","SPE000234-held_on","held_on",1.0,263
"SPE000235","DAT000204","SPE000235-held_on","held_on",1.0,264
"SPE000236","DAT000205","SPE000236-held_on","held_on",1.0,265
"SPE000237","DAT000205","SPE000237-held_on","held_on",1.0,266
"SPE000238","DAT000206","SPE000238-held_on","held_on",1.0,267
"SPE000238","DAT000474","SPE000238-held_on","held_on",1.0,623
"SPE000239","DAT000207","SPE000239-held_on","held_on",1.0,268
"SPE000239","DAT000214","SPE000239-held_on","held_on",1.0,276
"SPE000240","DAT000209","SPE000240-held_on","held_on",1.0,270
"SPE000241","DAT000210","SPE000241-held_on","held_on",1.0,271
"SPE000241","DAT000225","SPE000241-held_on","held_on",1.0,291
"SPE000242","DAT000211","SPE000242-held_on","held_on",1.0,272
"SPE000243","DAT000211","SPE000243-held_on","held_on",1.0,273
"SPE000244","DAT000212","SPE000244-held_on","held_on",1.0,274
"SPE000245","DAT000213","SPE000245-held_on","held_on",1.0,275
"SPE000245","DAT000219","SPE000245-held_on","held_on",1.0,282
"SPE000245","DAT000221","SPE000245-held_on","held_on",1.0,285
"SPE000246","DAT000214","SPE000246-held_on","held_on",1.0,277
"SPE000247","DAT000215","SPE000247-held_on","held_on",1.0,278
"SPE000248","DAT000220","SPE000248-held_on","held_on",1.0,283
"SPE000249","DAT000220","SPE000249-held_on","held_on",1.0,284
"SPE000250","DAT000222","SPE000250-held_on","held_on",1.0,286
"SPE000251","DAT000223","SPE000251-held_on","held_on",1.0,287
"SPE000252","DAT000223","SPE000252-held_on","held_on",1.0,289
"SPE000253","DAT000226","SPE000253-held_on","held_on",1.0,292
"SPE000254","DAT000226","SPE000254-held_on","held_on",1.0,293
"SPE000255","DAT000227","SPE000255-held_on","held_on",1.0,294
"SPE000256","DAT000228","SPE000256-held_on","held_on",1.0,295
"SPE000257","DAT000229","SPE000257-held_on","held_on",1.0,296
"SPE000258","DAT000230","SPE000258-held_on","held_on",1.0,297
"SPE000259","DAT000230","SPE000259-held_on","held_on",1.0,298
"SPE000260","DAT000232","SPE000260-held_on","held_on",1.0,301
"SPE000261","DAT000232","SPE000261-held_on","held_on",1.0,302
"SPE000262","DAT000233","SPE000262-held_on","held_on",1.0,303
"SPE000263","DAT000234","SPE000263-held_on","held_on",1.0,304
"SPE000264","DAT000235","SPE000264-held_on","held_on",1.0,305
"SPE000265","DAT000236","SPE000265-held_on","held_on",1.0,306
"SPE000266","DAT000236","SPE000266-held_on","held_on",1.0,307
"SPE000267","DAT000237","SPE000267-held_on","held_on",1.0,308
"SPE000268","DAT000237","SPE000268-held_on","held_on",1.0,309
"SPE000269","DAT000238","SPE000269-held_on","held_on",1.0,310
"SPE000269","DAT000258","SPE000269-held_on","held_on",1.0,336
"SPE000269","DAT000267","SPE000269-held_on","held_on",1.0,345
"SPE000270","DAT000240","SPE000270-held_on","held_on",1.0,312
"SPE000271","DAT000241","SPE000271-held_on","held_on",1.0,313
"SPE000271","DAT002071","SPE000271-held_on","held_on",1.0,2729
"SPE000272","DAT000242","SPE000272-held_on","held_on",1.0,314
"SPE000273","DAT000243","SPE000273-held_on","held_on",1.0,315
"SPE000274","DAT000244","SPE000274-held_on","held_on",1.0,317
"SPE000275","DAT000245","SPE000275-held_on","held_on",1.0,318
"SPE000276","DAT000245","SPE000276-held_on","held_on",1.0,319
"SPE000277","DAT000246","SPE000277-held_on","held_on",1.0,320
"SPE000278","DAT000247","SPE000278-held_on","held_on",1.0,321
"SPE000279","DAT000248","SPE000279-held_on","held_on",1.0,322
"SPE000280","DAT000249","SPE000280-held_on","held_on",1.0,323
"SPE000281","DAT000249","SPE000281-held_on","held_on",1.0,324
"SPE000282","DAT000250","SPE000282-held_on","held_on",1.0,325
"SPE000283","DAT000251","SPE000283-held_on","held_on",1.0,326
"SPE000284","DAT000254","SPE000284-held_on","held_on",1.0,329
"SPE000285","DAT000255","SPE000285-held_on","held_on",1.0,330
"SPE000286","DAT000255","SPE000286-held_on","held_on",1.0,331
"SPE000287","DAT000255","SPE000287-held_on","held_on",1.0,332
"SPE000288","DAT000256","SPE000288-held_on","held_on",1.0,333
"SPE000289","DAT000257","SPE000289-held_on","held_on",1.0,335
"SPE000290","DAT000260","SPE000290-held_on","held_on",1.0,338
"SPE000291","DAT000261","SPE000291-held_on","held_on",1.0,339
"SPE000292","DAT000262","SPE000292-held_on","held_on",1.0,340
"SPE000293","DAT000263","SPE000293-held_on","held_on",1.0,341
"SPE000294","DAT000264","SPE000294-held_on","held_on",1.0,342
"SPE000295","DAT000265","SPE000295-held_on","held_on",1.0,343
"SPE000296","DAT000266","SPE000296-held_on","held_on",1.0,344
"SPE000297","DAT000268","SPE000297-held_on","held_on",1.0,346
"SPE000298","DAT000269","SPE000298-held_on","held_on",1.0,348
"SPE000299","DAT000270","SPE000299-held_on","held_on",1.0,349
"SPE000300","DAT000271","SPE000300-held_on","held_on",1.0,350
"SPE000301","DAT000273","SPE000301-held_on","held_on",1.0,353
"SPE000302","DAT000274","SPE000302-held_on","held_on",1.0,354
"SPE000303","DAT000275","SPE000303-held_on","held_on",1.0,355
"SPE000304","DAT000276","SPE000304-held_on","held_on",1.0,356
"SPE000305","DAT000277","SPE000305-held_on","held_on",1.0,357
"SPE000306","DAT000277","SPE000306-held_on","held_on",1.0,358
"SPE000307","DAT000277","SPE000307-held_on","held_on",1.0,359
"SPE000308","DAT000278","SPE000308-held_on","held_on",1.0,360
"SPE000309","DAT000278","SPE000309-held_on","held_on",1.0,361
"SPE000310","DAT000279","SPE000310-held_on","held_on",1.0,362
"SPE000311","DAT000280","SPE000311-held_on","held_on",1.0,363
"SPE000311","DAT000422","SPE000311-held_on","held_on",1.0,552
"SPE000312","DAT000281","SPE000312-held_on","held_on",1.0,364
"SPE000313","DAT000282","SPE000313-held_on","held_on",1.0,365
"SPE000314","DAT000282","SPE000314-held_on","held_on",1.0,366
"SPE000315","DAT000283","SPE000315-held_on","held_on",1.0,367
"SPE000316","DAT000284","SPE000316-held_on","held_on",1.0,368
"SPE000317","DAT000285","SPE000317-held_on","held_on",1.0,369
"SPE000318","DAT000285","SPE000318-held_on","held_on",1.0,370
"SPE000319","DAT000286","SPE000319-held_on","held_on",1.0,371
"SPE000320","DAT000287","SPE000320-held_on","held_on",1.0,372
"SPE000321","DAT000289","SPE000321-held_on","held_on",1.0,374
"SPE000322","DAT000290","SPE000322-held_on","held_on",1.0,375
"SPE000323","DAT000290","SPE000323-held_on","held_on",1.0,376
"SPE000324","DAT000291","SPE000324-held_on","held_on",1.0,377
"SPE000325","DAT000292","SPE000325-held_on","held_on",1.0,378
"SPE000326","DAT000293","SPE000326-held_on","held_on",1.0,379
"SPE000327","DAT000293","SPE000327-held_on","held_on",1.0,380
"SPE000328","DAT000294","SPE000328-held_on","held_on",1.0,381
"SPE000329","DAT000295","SPE000329-held_on","held_on",1.0,382
"SPE000330","DAT000296","SPE000330-held_on","held_on",1.0,383
"SPE000331","DAT000296","SPE000331-held_on","held_on",1.0,385
"SPE000332","DAT000297","SPE000332-held_on","held_on",1.0,386
"SPE000333","DAT000298","SPE000333-held_on","held_on",1.0,387
"SPE000334","DAT000299","SPE000334-held_on","held_on",1.0,388
"SPE000335","DAT000300","SPE000335-held_on","held_on",1.0,389
"SPE000336","DAT000301","SPE000336-held_on","held_on",1.0,390
"SPE000337","DAT000302","SPE000337-held_on","held_on",1.0,391
"SPE000338","DAT000302","SPE000338-held_on","held_on",1.0,392
"SPE000339","DAT000303","SPE000339-held_on","held_on",1.0,393
"SPE000340","DAT000303","SPE000340-held_on","held_on",1.0,394
"SPE000341","DAT000304","SPE000341-held_on","held_on",1.0,395
"SPE000342","DAT000304","SPE000342-held_on","held_on",1.0,396
"SPE000343","DAT000305","SPE000343-held_on","held_on",1.0,398
"SPE000344","DAT000306","SPE000344-held_on","held_on",1.0,399
"SPE000345","DAT000308","SPE000345-held_on","held_on",1.0,401
"SPE000346","DAT000309","SPE000346-held_on","held_on",1.0,402
"SPE000347","DAT000310","SPE000347-held_on","held_on",1.0,403
"SPE000348","DAT000311","SPE000348-held_on","held_on",1.0,404
"SPE000349","DAT000312","SPE000349-held_on","held_on",1.0,405
"SPE000350","DAT000312","SPE000350-held_on","held_on",1.0,406
"SPE000351","DAT000312","SPE000351-held_on","held_on",1.0,407
"SPE000352","DAT000313","SPE000352-held_on","held_on",1.0,408
"SPE000353","DAT000313","SPE000353-held_on","held_on",1.0,409
"SPE000353","DAT000315","SPE000353-held_on","held_on",1.0,412
"SPE000354","DAT000314","SPE000354-held_on","held_on",1.0,410
"SPE000355","DAT000315","SPE000355-held_on","held_on",1.0,411
"SPE000356","DAT000316","SPE000356-held_on","held_on",1.0,413
"SPE000356","DAT000349","SPE000356-held_on","held_on",1.0,454
"SPE000357","DAT000316","SPE000357-held_on","held_on",1.0,414
"SPE000358","DAT000317","SPE000358-held_on","held_on",1.0,415
"SPE000359","DAT000318","SPE000359-held_on","held_on",1.0,416
"SPE000360","DAT000319","SPE000360-held_on","held_on",1.0,417
"SPE000361","DAT000320","SPE000361-held_on","held_on",1.0,418
"SPE000362","DAT000321","SPE000362-held_on","held_on",1.0,419
"SPE000363","DAT000322","SPE000363-held_on","held_on",1.0,421
"SPE000364","DAT000323","SPE000364-held_on","held_on",1.0,422
"SPE000365","DAT000324","SPE000365-held_on","held_on",1.0,423
"SPE000366","DAT000324","SPE000366-held_on","held_on",1.0,425
"SPE000367","DAT000325","SPE000367-held_on","held_on",1.0,426
"SPE000368","DAT000326","SPE000368-held_on","held_on",1.0,427
"SPE000369","DAT000327","SPE000369-held_on","held_on",1.0,428
"SPE000370","DAT000328","SPE000370-held_on","held_on",1.0,429
"SPE000371","DAT000328","SPE000371-held_on","held_on",1.0,430
"SPE000372","DAT000329","SPE000372-held_on","held_on",1.0,431
"SPE000373","DAT000330","SPE000373-held_on","held_on",1.0,432
"SPE000374","DAT000330","SPE000374-held_on","held_on",1.0,433
"SPE000375","DAT000331","SPE000375-held_on","held_on",1.0,434
"SPE000376","DAT000333","SPE000376-held_on","held_on",1.0,436
"SPE000377","DAT000334","SPE000377-held_on","held_on",1.0,437
"SPE000378","DAT000335","SPE000378-held_on","held_on",1.0,438
"SPE000379","DAT000336","SPE000379-held_on","held_on",1.0,439
"SPE000380","DAT000336","SPE000380-held_on","held_on",1.0,440
"SPE000381","DAT000337","SPE000381-held_on","held_on",1.0,441
"SPE000382","DAT000338","SPE000382-held_on","held_on",1.0,442
"SPE000383","DAT000339","SPE000383-held_on","held_on",1.0,443
"SPE000384","DAT000340","SPE000384-held_on","held_on",1.0,444
"SPE000385","DAT000342","SPE000385-held_on","held_on",1.0,446
"SPE000386","DAT000343","SPE000386-held_on","held_on",1.0,447
"SPE000387","DAT000344","SPE000387-held_on","held_on",1.0,448
"SPE000388","DAT000345","SPE000388-held_on","held_on",1.0,449
"SPE000389","DAT000345","SPE000389-held_on","held_on",1.0,450
"SPE000390","DAT000346","SPE000390-held_on","held_on",1.0,451
"SPE000391","DAT000347","SPE000391-held_on","held_on",1.0,452
"SPE000392","DAT000348","SPE000392-held_on","held_on",1.0,453
"SPE000393","DAT000350","SPE000393-held_on","held_on",1.0,455
"SPE000394","DAT000351","SPE000394-held_on","held_on",1.0,456
"SPE000395","DAT000352","SPE000395-held_on","held_on",1.0,457
"SPE000396","DAT000353","SPE000396-held_on","held_on",1.0,458
"SPE000397","DAT000353","SPE000397-held_on","held_on",1.0,459
"SPE000398","DAT000354","SPE000398-held_on","held_on",1.0,460
"SPE000399","DAT000355","SPE000399-held_on","held_on",1.0,462
"SPE000399","DAT000387","SPE000399-held_on","held_on",1.0,507
"SPE000400","DAT000357","SPE000400-held_on","held_on",1.0,464
"SPE000401","DAT000358","SPE000401-held_on","held_on",1.0,465
"SPE000402","DAT000359","SPE000402-held_on","held_on",1.0,466
"SPE000403","DAT000360","SPE000403-held_on","held_on",1.0,467
"SPE000404","DAT000361","SPE000404-held_on","held_on",1.0,468
"SPE000405","DAT000362","SPE000405-held_on","held_on",1.0,469
"SPE000406","DAT000362","SPE000406-held_on","held_on",1.0,470
"SPE000407","DAT000363","SPE000407-held_on","held_on",1.0,471
"SPE000408","DAT000364","SPE000408-held_on","held_on",1.0,472
"SPE000409","DAT000365","SPE000409-held_on","held_on",1.0,473
"SPE000410","DAT000366","SPE000410-held_on","held_on",1.0,474
"SPE000411","DAT000367","SPE000411-held_on","held_on",1.0,475
"SPE000412","DAT000368","SPE000412-held_on","held_on",1.0,476
"SPE000413","DAT000368","SPE000413-held_on","held_on",1.0,477
"SPE000414","DAT000369","SPE000414-held_on","held_on",1.0,478
"SPE000415","DAT000369","SPE000415-held_on","held_on",1.0,479
"SPE000416","DAT000369","SPE000416-held_on","held_on",1.0,480
"SPE000417","DAT000371","SPE000417-held_on","held_on",1.0,482
"SPE000418","DAT000372","SPE000418-held_on","held_on",1.0,483
"SPE000419","DAT000373","SPE000419-held_on","held_on",1.0,485
"SPE000420","DAT000374","SPE000420-held_on","held_on",1.0,487
"SPE000421","DAT000374","SPE000421-held_on","held_on",1.0,488
"SPE000422","DAT000375","SPE000422-held_on","held_on",1.0,489
"SPE000423","DAT000376","SPE000423-held_on","held_on",1.0,490
"SPE000424","DAT000376","SPE000424-held_on","held_on",1.0,491
"SPE000425","DAT000377","SPE000425-held_on","held_on",1.0,492
"SPE000426","DAT000378","SPE000426-held_on","held_on",1.0,493
"SPE000427","DAT000378","SPE000427-held_on","held_on",1.0,494
"SPE000428","DAT000379","SPE000428-held_on","held_on",1.0,495
"SPE000429","DAT000380","SPE000429-held_on","held_on",1.0,496
"SPE000430","DAT000381","SPE000430-held_on","held_on",1.0,497
"SPE000431","DAT000383","SPE000431-held_on","held_on",1.0,499
"SPE000432","DAT000384","SPE000432-held_on","held_on",1.0,500
"SPE000433","DAT000384","SPE000433-held_on","held_on",1.0,501
"SPE000433","DAT000394","SPE000433-held_on","held_on",1.0,517
"SPE000433","DAT000412","SPE000433-held_on","held_on",1.0,539
"SPE000433","DAT000434","SPE000433-held_on","held_on",1.0,568
"SPE000433","DAT000449","SPE000433-held_on","held_on",1.0,590
"SPE000433","DAT000460","SPE000433-held_on","held_on",1.0,604
"SPE000433","DAT000487","SPE000433-held_on","held_on",1.0,639
"SPE000433","DAT000935","SPE000433-held_on","held_on",1.0,1246
"SPE000433","DAT000969","SPE000433-held_on","held_on",1.0,1291
"SPE000433","DAT000983","SPE000433-held_on","held_on",1.0,1306
"SPE000433","DAT001020","SPE000433-held_on","held_on",1.0,1352
"SPE000433","DAT001036","SPE000433-held_on","held_on",1.0,1370
"SPE000433","DAT001119","SPE000433-held_on","held_on",1.0,1478
"SPE000433","DAT001136","SPE000433-held_on","held_on",1.0,1498
"SPE000433","DAT001156","SPE000433-held_on","held_on",1.0,1526
"SPE000433","DAT001176","SPE000433-held_on","held_on",1.0,1550
"SPE000433","DAT001197","SPE000433-held_on","held_on",1.0,1576
"SPE000433","DAT001202","SPE000433-held_on","held_on",1.0,1583
"SPE000433","DAT001212","SPE000433-held_on","held_on",1.0,1595
"SPE000433","DAT001217","SPE000433-held_on","held_on",1.0,1600
"SPE000433","DAT001256","SPE000433-held_on","held_on",1.0,1657
"SPE000433","DAT001309","SPE000433-held_on","held_on",1.0,1728
"SPE000434","DAT000384","SPE000434-held_on","held_on",1.0,502
