s.id,t.id
SPE000656,TOP002013
SPE000656,TOP002011
SPE000657,TOP002014
SPE000657,TOP002016
SPE000657,TOP002015
SPE000658,TOP002081
SPE000658,TOP002118
SPE000658,TOP001977
SPE000658,TOP003226
SPE000658,TOP002194
SPE000658,TOP003224
SPE000658,TOP002083
SPE000658,TOP002082
SPE000658,TOP002117
SPE000658,TOP000153
SPE000658,TOP002017
SPE000658,TOP003225
SPE000658,TOP001848
SPE000658,TOP002119
SPE000658,TOP002193
SPE000659,TOP002019
SPE000659,TOP000115
SPE000659,TOP002018
SPE000660,TOP002020
SPE000660,TOP002021
SPE000660,TOP002022
SPE000661,TOP002024
SPE000661,TOP002025
SPE000661,TOP002023
SPE000662,TOP002022
SPE000662,TOP002026
SPE000662,TOP002027
SPE000663,TOP002029
SPE000663,TOP002030
SPE000663,TOP002028
SPE000664,TOP002031
SPE000664,TOP001986
SPE000664,TOP002032
SPE000665,TOP000018
SPE000665,TOP000703
SPE000665,TOP001848
SPE000666,TOP002033
SPE000666,TOP002034
SPE000666,TOP002035
SPE000667,TOP002041
SPE000667,TOP002040
SPE000667,TOP002039
SPE000668,TOP002044
SPE000668,TOP002043
SPE000668,TOP002042
SPE000669,TOP000076
SPE000669,TOP002045
SPE000669,TOP000477
SPE000670,TOP000477
SPE000670,TOP000076
SPE000670,TOP002045
SPE000671,TOP002046
SPE000671,TOP002047
SPE000671,TOP001985
SPE000672,TOP001985
SPE000672,TOP002048
SPE000672,TOP002049
SPE000673,TOP002052
SPE000673,TOP002050
SPE000673,TOP002051
SPE000674,TOP002056
SPE000674,TOP002057
SPE000674,TOP000153
SPE000675,TOP002059
SPE000675,TOP002058
SPE000675,TOP002060
SPE000676,TOP002061
SPE000676,TOP002062
SPE000676,TOP001486
SPE000677,TOP002063
SPE000677,TOP002064
SPE000677,TOP002065
SPE000678,TOP002067
SPE000678,TOP002068
SPE000678,TOP002066
SPE000679,TOP002069
SPE000679,TOP002070
SPE000679,TOP002071
SPE000681,TOP002073
SPE000681,TOP002074
SPE000681,TOP002072
SPE000682,TOP002076
SPE000682,TOP002075
SPE000682,TOP002077
SPE000683,TOP002079
SPE000683,TOP002080
SPE000683,TOP002078
SPE000684,TOP002085
SPE000684,TOP002086
SPE000684,TOP002084
SPE000685,TOP002088
SPE000685,TOP002089
SPE000685,TOP002087
SPE000686,TOP002091
SPE000686,TOP002092
SPE000686,TOP002090
SPE000687,TOP002093
SPE000687,TOP002095
SPE000687,TOP002094
SPE000688,TOP002096
SPE000688,TOP002098
SPE000688,TOP002097
SPE000689,TOP002099
SPE000689,TOP002081
SPE000689,TOP002100
SPE000690,TOP002101
SPE000690,TOP000076
SPE000690,TOP001194
SPE000691,TOP002102
SPE000691,TOP002104
SPE000691,TOP002103
SPE000692,TOP002109
SPE000692,TOP002110
SPE000692,TOP002108
SPE000693,TOP002112
SPE000693,TOP002111
SPE000693,TOP002113
SPE000694,TOP002114
SPE000694,TOP002116
SPE000694,TOP002115
SPE000695,TOP002120
SPE000695,TOP002122
SPE000695,TOP002121
SPE000696,TOP002123
SPE000696,TOP002125
SPE000696,TOP002124
SPE000697,TOP002128
SPE000697,TOP002127
SPE000697,TOP002126
SPE000698,TOP002131
SPE000698,TOP002129
SPE000698,TOP002130
SPE000699,TOP002132
SPE000699,TOP002133
SPE000699,TOP002134
SPE000700,TOP002137
SPE000700,TOP002136
SPE000700,TOP002135
SPE000701,TOP002138
SPE000701,TOP002140
SPE000701,TOP002139
SPE000702,TOP002099
SPE000702,TOP002141
SPE000702,TOP002100
SPE000703,TOP002147
SPE000703,TOP002145
SPE000703,TOP002146
SPE000704,TOP002150
SPE000704,TOP002148
SPE000704,TOP002149
SPE000705,TOP002152
SPE000705,TOP002153
SPE000705,TOP002151
SPE000706,TOP002155
SPE000706,TOP002154
SPE000706,TOP002156
SPE000707,TOP002161
SPE000707,TOP002162
SPE000707,TOP002160
SPE000708,TOP002165
SPE000708,TOP002163
SPE000708,TOP002164
SPE000709,TOP002166
SPE000709,TOP002167
SPE000709,TOP002168
SPE000710,TOP002170
SPE000710,TOP002171
SPE000710,TOP002169
SPE000711,TOP002174
SPE000711,TOP002172
SPE000711,TOP002173
SPE000712,TOP002175
SPE000712,TOP001848
SPE000712,TOP000018
SPE000713,TOP002176
SPE000713,TOP002178
SPE000713,TOP002177
SPE000714,TOP002181
SPE000714,TOP002180
SPE000714,TOP002179
SPE000715,TOP002184
SPE000715,TOP002182
SPE000715,TOP002183
SPE000716,TOP002186
SPE000716,TOP002187
SPE000716,TOP002185
SPE000717,TOP002188
SPE000717,TOP002189
SPE000717,TOP000805
SPE000718,TOP002191
SPE000718,TOP002192
SPE000718,TOP002190
SPE000719,TOP002197
SPE000719,TOP002196
SPE000719,TOP002195
SPE000720,TOP002200
SPE000720,TOP002198
SPE000720,TOP002199
SPE000721,TOP002201
SPE000721,TOP002202
SPE000721,TOP002203
SPE000722,TOP002205
SPE000722,TOP002206
SPE000722,TOP002204
SPE000723,TOP002207
SPE000723,TOP002209
SPE000723,TOP002208
SPE000724,TOP002210
SPE000724,TOP002211
SPE000724,TOP002212
SPE000725,TOP002213
SPE000725,TOP002215
SPE000725,TOP002214
SPE000726,TOP002217
SPE000726,TOP002216
SPE000726,TOP002218
SPE000727,TOP002219
SPE000727,TOP002220
SPE000727,TOP002221
SPE000728,TOP002223
SPE000728,TOP002224
SPE000728,TOP002222
SPE000729,TOP002225
SPE000729,TOP002226
SPE000729,TOP002227
SPE000730,TOP002201
SPE000730,TOP002228
SPE000730,TOP002229
SPE000731,TOP001848
SPE000731,TOP002230
SPE000731,TOP000264
SPE000732,TOP002235
SPE000732,TOP002234
SPE000732,TOP002236
SPE000733,TOP002239
SPE000733,TOP002237
SPE000733,TOP002238
SPE000734,TOP002242
SPE000734,TOP002240
SPE000734,TOP002241
SPE000735,TOP002243
SPE000735,TOP002244
SPE000735,TOP002245
SPE000736,TOP002247
SPE000736,TOP002246
SPE000736,TOP002248
SPE000737,TOP002249
SPE000737,TOP002250
SPE000737,TOP002251
SPE000738,TOP002252
SPE000738,TOP002253
SPE000738,TOP002254
SPE000739,TOP002255
SPE000739,TOP002257
SPE000739,TOP002256
SPE000740,TOP002258
SPE000740,TOP002259
SPE000740,TOP002260
SPE000741,TOP002261
SPE000741,TOP002263
SPE000741,TOP002262
SPE000742,TOP002266
SPE000742,TOP002265
SPE000742,TOP002264
SPE000743,TOP002267
SPE000743,TOP002269
SPE000743,TOP002268
SPE000744,TOP002272
SPE000744,TOP002270
SPE000744,TOP002271
SPE000745,TOP002273
SPE000745,TOP002274
SPE000745,TOP002275
SPE000746,TOP002280
SPE000746,TOP002279
SPE000746,TOP002281
SPE000747,TOP002282
SPE000747,TOP002284
SPE000747,TOP002283
SPE000748,TOP002287
SPE000748,TOP002286
SPE000748,TOP002285
SPE000749,TOP000805
SPE000749,TOP002288
SPE000749,TOP002289
SPE000750,TOP002290
SPE000750,TOP002291
SPE000750,TOP002292
SPE000751,TOP002294
SPE000751,TOP002295
SPE000751,TOP002293
SPE000752,TOP002296
SPE000752,TOP002297
SPE000752,TOP002298
SPE000753,TOP002299
SPE000753,TOP002301
SPE000753,TOP002300
SPE000754,TOP002306
SPE000754,TOP002305
SPE000754,TOP002307
SPE000755,TOP002310
SPE000755,TOP002308
SPE000755,TOP002309
SPE000756,TOP002311
SPE000756,TOP002242
SPE000756,TOP002312
SPE000757,TOP002314
SPE000757,TOP002321
SPE000757,TOP001228
SPE000757,TOP002313
SPE000757,TOP002233
SPE000758,TOP002316
SPE000758,TOP002315
SPE000758,TOP002317
SPE000759,TOP002319
SPE000759,TOP002320
SPE000759,TOP002318
SPE000760,TOP002324
SPE000760,TOP002323
SPE000760,TOP002322
SPE000761,TOP002325
SPE000761,TOP001767
SPE000761,TOP001848
SPE000762,TOP002331
SPE000762,TOP002329
SPE000762,TOP002330
SPE000763,TOP002334
SPE000763,TOP002333
SPE000763,TOP002332
SPE000764,TOP002336
SPE000764,TOP002337
SPE000764,TOP002335
SPE000765,TOP002339
SPE000765,TOP002338
SPE000765,TOP002340
SPE000766,TOP002343
SPE000766,TOP002341
SPE000766,TOP002342
SPE000767,TOP002346
SPE000767,TOP002344
SPE000767,TOP002345
SPE000768,TOP002349
SPE000768,TOP002348
SPE000768,TOP002347
SPE000769,TOP002350
SPE000769,TOP002352
SPE000769,TOP002351
SPE000770,TOP002354
SPE000770,TOP002355
SPE000770,TOP002353
SPE000771,TOP002357
SPE000771,TOP002358
SPE000771,TOP002356
SPE000772,TOP002361
SPE000772,TOP002360
SPE000772,TOP002359
SPE000773,TOP002364
SPE000773,TOP002363
SPE000773,TOP002362
SPE000774,TOP002367
SPE000774,TOP002365
SPE000774,TOP002366
SPE000775,TOP002369
SPE000775,TOP002368
SPE000775,TOP002370
SPE000776,TOP002372
SPE000776,TOP002371
SPE000776,TOP002373
SPE000777,TOP002376
SPE000777,TOP002375
SPE000777,TOP002374
SPE000778,TOP002377
SPE000778,TOP002378
SPE000778,TOP002379
SPE000779,TOP002382
SPE000779,TOP002381
SPE000779,TOP002380
SPE000780,TOP002383
SPE000780,TOP002384
SPE000780,TOP002385
SPE000781,TOP002387
SPE000781,TOP002388
SPE000781,TOP002386
SPE000782,TOP002390
SPE000782,TOP002389
SPE000782,TOP002391
SPE000783,TOP002392
SPE000783,TOP002393
SPE000783,TOP002394
SPE000784,TOP002395
SPE000784,TOP002396
SPE000784,TOP001968
SPE000785,TOP002398
SPE000785,TOP002399
SPE000785,TOP002397
SPE000786,TOP002401
SPE000786,TOP001696
SPE000786,TOP002400
SPE000787,TOP002404
SPE000787,TOP002402
SPE000787,TOP002403
SPE000788,TOP002405
SPE000788,TOP002407
SPE000788,TOP002406
SPE000789,TOP002410
SPE000789,TOP002409
SPE000789,TOP002408
SPE000790,TOP002412
SPE000790,TOP002413
SPE000790,TOP002411
SPE000791,TOP002415
SPE000791,TOP002414
SPE000791,TOP000477
SPE000792,TOP002416
SPE000792,TOP002418
SPE000792,TOP002417
SPE000793,TOP002419
SPE000793,TOP002103
SPE000793,TOP002420
SPE000794,TOP002424
SPE000794,TOP002423
SPE000794,TOP002425
SPE000795,TOP002428
SPE000795,TOP002427
SPE000795,TOP002426
SPE000796,TOP002429
SPE000796,TOP000076
SPE000796,TOP002430
SPE000797,TOP002432
SPE000797,TOP002431
SPE000797,TOP002433
SPE000798,TOP002436
SPE000798,TOP002435
SPE000798,TOP002434
SPE000799,TOP002437
SPE000799,TOP002438
SPE000799,TOP002439
SPE000800,TOP002444
SPE000800,TOP002445
SPE000800,TOP002443
SPE000801,TOP002448
SPE000801,TOP002447
SPE000801,TOP002446
SPE000802,TOP002450
SPE000802,TOP002451
SPE000802,TOP002449
SPE000803,TOP002454
SPE000803,TOP002453
SPE000803,TOP002452
SPE000804,TOP002455
SPE000804,TOP002456
SPE000804,TOP002457
SPE000805,TOP002459
SPE000805,TOP001586
SPE000805,TOP002458
SPE000806,TOP001505
SPE000806,TOP002461
SPE000806,TOP002460
SPE000807,TOP002464
SPE000807,TOP002463
SPE000807,TOP002462
SPE000808,TOP002465
SPE000808,TOP002467
SPE000808,TOP002466
SPE000809,TOP002469
SPE000809,TOP002468
SPE000809,TOP002470
SPE000810,TOP001848
SPE000810,TOP000018
SPE000810,TOP002325
SPE000811,TOP001883
SPE000811,TOP002472
SPE000811,TOP002471
SPE000812,TOP002474
SPE000812,TOP002265
SPE000812,TOP002473
SPE000813,TOP002477
SPE000813,TOP002475
SPE000813,TOP002476
SPE000814,TOP002478
SPE000814,TOP002479
SPE000814,TOP002480
SPE000815,TOP002481
SPE000815,TOP002483
SPE000815,TOP002482
SPE000816,TOP002486
SPE000816,TOP002485
SPE000816,TOP002484
SPE000817,TOP002489
SPE000817,TOP002488
SPE000817,TOP002487
SPE000818,TOP002492
SPE000818,TOP002491
SPE000818,TOP002490
SPE000819,TOP002495
SPE000819,TOP002496
SPE000819,TOP000076
SPE000820,TOP002497
SPE000820,TOP002498
SPE000820,TOP000713
SPE000821,TOP002500
SPE000821,TOP002501
SPE000821,TOP002499
SPE000822,TOP002502
SPE000822,TOP002504
SPE000822,TOP002503
SPE000823,TOP002505
SPE000823,TOP002507
SPE000823,TOP002506
SPE000824,TOP002509
SPE000824,TOP002510
SPE000824,TOP002508
SPE000825,TOP002512
SPE000825,TOP002511
SPE000825,TOP002513
SPE000826,TOP002514
SPE000826,TOP002523
SPE000826,TOP002364
SPE000826,TOP002516
SPE000826,TOP002515
SPE000826,TOP000477
SPE000827,TOP002518
SPE000827,TOP002519
SPE000827,TOP002517
SPE000828,TOP002520
SPE000828,TOP002522
SPE000828,TOP002521
SPE000829,TOP002524
SPE000829,TOP002508
SPE000829,TOP002509
SPE000830,TOP002525
SPE000830,TOP001570
SPE000830,TOP002526
SPE000831,TOP002527
SPE000831,TOP002528
SPE000831,TOP002529
SPE000832,TOP002530
SPE000832,TOP002531
SPE000832,TOP002532
SPE000833,TOP002534
SPE000833,TOP002533
SPE000833,TOP002535
SPE000834,TOP002536
SPE000834,TOP002537
SPE000834,TOP002538
SPE000835,TOP002539
SPE000835,TOP002540
SPE000835,TOP002541
SPE000836,TOP002542
SPE000836,TOP002543
SPE000836,TOP002544
SPE000837,TOP002547
SPE000837,TOP002546
SPE000837,TOP002545
SPE000838,TOP002549
SPE000838,TOP002550
SPE000838,TOP002548
SPE000839,TOP000076
SPE000839,TOP002551
SPE000839,TOP002552
SPE000840,TOP002554
SPE000840,TOP002555
SPE000840,TOP002553
SPE000841,TOP002556
SPE000841,TOP002557
SPE000841,TOP002558
SPE000842,TOP002560
SPE000842,TOP002561
SPE000842,TOP002559
SPE000843,TOP002562
SPE000843,TOP002563
SPE000843,TOP002564
SPE000844,TOP002566
SPE000844,TOP002565
SPE000844,TOP002567
SPE000845,TOP002569
SPE000845,TOP002570
SPE000845,TOP002568
SPE000846,TOP002571
SPE000846,TOP002572
SPE000846,TOP002364
SPE000847,TOP001770
SPE000847,TOP002573
SPE000847,TOP002574
SPE000848,TOP002576
SPE000848,TOP002575
SPE000848,TOP002577
SPE000849,TOP002578
SPE000849,TOP002579
SPE000849,TOP002580
SPE000850,TOP002586
SPE000850,TOP002584
SPE000850,TOP002585
SPE000851,TOP002588
SPE000851,TOP002587
SPE000851,TOP002589
SPE000852,TOP002005
SPE000852,TOP003309
SPE000852,TOP002590
SPE000852,TOP003310
SPE000852,TOP003308
SPE000852,TOP001546
SPE000853,TOP002592
SPE000853,TOP002593
SPE000853,TOP002591
SPE000854,TOP002595
SPE000854,TOP002596
SPE000854,TOP002594
SPE000855,TOP002599
SPE000855,TOP002600
SPE000855,TOP002601
SPE000856,TOP002603
SPE000856,TOP002604
SPE000856,TOP002602
SPE000857,TOP002605
SPE000857,TOP002606
SPE000857,TOP002607
SPE000858,TOP002608
SPE000858,TOP002610
SPE000858,TOP002609
SPE000859,TOP002612
SPE000859,TOP002611
SPE000859,TOP002613
SPE000860,TOP002616
SPE000860,TOP002615
SPE000860,TOP002614
SPE000861,TOP001927
SPE000861,TOP000076
SPE000861,TOP002617
SPE000862,TOP002620
SPE000862,TOP002619
SPE000862,TOP002618
SPE000863,TOP002621
SPE000863,TOP002622
SPE000863,TOP002623
SPE000864,TOP002624
SPE000864,TOP002626
SPE000864,TOP002625
SPE000865,TOP002629
SPE000865,TOP002627
SPE000865,TOP002628
SPE000866,TOP002635
SPE000866,TOP002634
SPE000866,TOP002633
SPE000867,TOP002637
SPE000867,TOP002638
SPE000867,TOP002636
SPE000868,TOP002641
SPE000868,TOP002639
SPE000868,TOP002640
SPE000869,TOP002642
SPE000869,TOP002643
SPE000869,TOP002644
SPE000870,TOP002645
SPE000870,TOP002691
SPE000870,TOP002689
SPE000870,TOP002647
SPE000870,TOP002646
SPE000870,TOP002690
SPE000871,TOP002650
SPE000871,TOP002649
SPE000871,TOP002648
SPE000872,TOP002652
SPE000872,TOP002651
SPE000872,TOP002653
SPE000873,TOP002656
SPE000873,TOP002654
SPE000873,TOP002655
SPE000874,TOP002658
SPE000874,TOP002659
SPE000874,TOP002657
SPE000875,TOP002662
SPE000875,TOP002661
SPE000875,TOP002660
SPE000876,TOP002663
SPE000876,TOP002665
SPE000876,TOP002664
SPE000877,TOP002668
SPE000877,TOP002666
SPE000877,TOP002667
SPE000878,TOP002670
SPE000878,TOP002671
SPE000878,TOP002669
SPE000879,TOP002672
SPE000879,TOP002674
SPE000879,TOP002556
SPE000879,TOP002673
SPE000880,TOP002676
SPE000880,TOP002675
SPE000880,TOP002677
SPE000881,TOP002680
SPE000881,TOP002679
SPE000881,TOP002678
SPE000882,TOP002681
SPE000882,TOP002683
SPE000882,TOP002682
SPE000883,TOP002685
SPE000883,TOP002686
SPE000883,TOP002684
SPE000884,TOP000076
SPE000884,TOP002688
SPE000884,TOP002687
SPE000885,TOP002692
SPE000885,TOP002693
SPE000885,TOP002694
SPE000886,TOP002696
SPE000886,TOP002695
SPE000886,TOP002697
SPE000887,TOP002698
SPE000887,TOP002700
SPE000887,TOP002699
SPE000888,TOP002703
SPE000888,TOP002701
SPE000888,TOP002702
SPE000889,TOP002704
SPE000889,TOP002705
SPE000889,TOP002706
SPE000890,TOP002708
SPE000890,TOP001797
SPE000890,TOP002707
SPE000891,TOP002712
SPE000891,TOP002646
SPE000891,TOP002713
SPE000892,TOP002718
SPE000892,TOP002719
SPE000892,TOP002717
SPE000893,TOP002371
SPE000893,TOP002721
SPE000893,TOP002720
SPE000894,TOP002723
SPE000894,TOP002722
SPE000894,TOP002724
SPE000895,TOP002725
SPE000895,TOP002727
SPE000895,TOP002726
SPE000896,TOP002733
SPE000896,TOP002731
SPE000896,TOP002732
SPE000897,TOP002734
SPE000897,TOP002736
SPE000897,TOP002735
SPE000898,TOP002740
SPE000898,TOP002742
SPE000898,TOP002741
SPE000899,TOP002745
SPE000899,TOP002743
SPE000899,TOP002744
SPE000900,TOP002746
SPE000900,TOP002748
SPE000900,TOP002747
SPE000901,TOP002750
SPE000901,TOP002751
SPE000901,TOP002749
SPE000902,TOP002753
SPE000902,TOP002752
SPE000902,TOP002754
SPE000903,TOP002755
SPE000903,TOP002756
SPE000903,TOP002757
SPE000904,TOP002758
SPE000904,TOP002760
SPE000904,TOP002759
SPE000905,TOP002761
SPE000905,TOP002763
SPE000905,TOP002762
SPE000906,TOP002764
SPE000906,TOP002765
SPE000906,TOP002766
SPE000907,TOP002767
SPE000907,TOP002768
SPE000907,TOP000207
SPE000908,TOP002325
SPE000908,TOP002460
SPE000908,TOP002769
SPE000909,TOP001328
SPE000909,TOP002770
SPE000909,TOP002771
SPE000910,TOP002772
SPE000910,TOP002773
SPE000910,TOP002774
SPE000911,TOP002775
SPE000911,TOP002776
SPE000911,TOP002777
SPE000912,TOP002778
SPE000912,TOP002780
SPE000912,TOP002779
SPE000913,TOP002782
SPE000913,TOP002781
SPE000913,TOP002783
SPE000914,TOP002785
SPE000914,TOP001625
SPE000914,TOP002784
SPE000915,TOP002789
SPE000915,TOP002790
SPE000915,TOP002791
SPE000916,TOP002793
SPE000916,TOP002794
SPE000916,TOP002792
SPE000917,TOP002795
SPE000917,TOP002797
SPE000917,TOP002796
SPE000918,TOP002798
SPE000918,TOP002799
SPE000918,TOP002800
SPE000919,TOP002802
SPE000919,TOP002801
SPE000919,TOP002803
SPE000920,TOP002805
SPE000920,TOP002804
SPE000920,TOP002806
SPE000921,TOP002807
SPE000921,TOP002809
SPE000921,TOP002808
SPE000922,TOP002812
SPE000922,TOP002811
SPE000922,TOP002810
SPE000923,TOP002815
SPE000923,TOP002814
SPE000923,TOP002813
SPE000924,TOP002817
SPE000924,TOP002816
SPE000924,TOP002818
SPE000925,TOP002820
SPE000925,TOP002821
SPE000925,TOP002819
SPE000926,TOP002823
SPE000926,TOP002822
SPE000926,TOP002824
SPE000927,TOP000076
SPE000927,TOP002826
SPE000927,TOP002825
SPE000928,TOP002325
SPE000928,TOP002056
SPE000928,TOP002827
SPE000929,TOP002829
SPE000929,TOP002828
SPE000929,TOP002830
SPE000930,TOP002833
SPE000930,TOP002831
SPE000930,TOP002832
SPE000931,TOP002835
SPE000931,TOP002836
SPE000931,TOP002834
SPE000932,TOP002839
SPE000932,TOP002837
SPE000932,TOP002838
SPE000933,TOP002842
SPE000933,TOP002840
SPE000933,TOP002841
SPE000934,TOP002844
SPE000934,TOP002843
SPE000934,TOP002845
SPE000935,TOP002846
SPE000935,TOP002848
SPE000935,TOP002847
SPE000936,TOP002769
SPE000936,TOP002325
SPE000936,TOP001848
SPE000937,TOP002852
SPE000937,TOP002853
SPE000937,TOP002854
SPE000938,TOP002855
SPE000938,TOP002856
SPE000938,TOP002857
SPE000939,TOP002859
SPE000939,TOP002860
SPE000939,TOP002858
SPE000940,TOP002861
SPE000940,TOP002862
SPE000940,TOP002863
SPE000941,TOP002865
SPE000941,TOP002864
SPE000941,TOP000269
SPE000942,TOP002868
SPE000942,TOP002866
SPE000942,TOP002867
SPE000943,TOP002870
SPE000943,TOP002869
SPE000943,TOP002871
SPE000944,TOP002873
SPE000944,TOP002874
SPE000944,TOP002872
SPE000945,TOP002875
SPE000945,TOP002876
SPE000945,TOP002877
SPE000946,TOP002879
SPE000946,TOP002878
SPE000946,TOP001783
SPE000947,TOP002881
SPE000947,TOP002882
SPE000947,TOP002880
SPE000948,TOP002884
SPE000948,TOP002883
SPE000948,TOP002885
SPE000949,TOP002887
SPE000949,TOP002888
SPE000949,TOP002886
SPE000950,TOP002889
SPE000950,TOP000269
SPE000950,TOP001077
SPE000951,TOP003116
SPE000951,TOP002890
SPE000951,TOP003115
SPE000951,TOP002891
SPE000951,TOP002982
SPE000951,TOP002892
SPE000951,TOP002984
SPE000951,TOP002983
SPE000951,TOP003117
SPE000952,TOP002894
SPE000952,TOP002895
SPE000952,TOP002893
SPE000953,TOP002897
SPE000953,TOP002896
SPE000953,TOP002898
SPE000954,TOP002900
SPE000954,TOP002899
SPE000954,TOP002901
SPE000955,TOP002902
SPE000955,TOP001783
SPE000955,TOP002903
SPE000956,TOP002906
SPE000956,TOP002905
SPE000956,TOP002904
SPE000957,TOP002909
SPE000957,TOP002908
SPE000957,TOP002907
SPE000958,TOP002912
SPE000958,TOP002910
SPE000958,TOP002911
SPE000959,TOP002914
SPE000959,TOP002913
SPE000959,TOP002915
SPE000960,TOP002917
SPE000960,TOP002918
SPE000960,TOP002916
SPE000961,TOP002920
SPE000961,TOP002919
SPE000961,TOP002921
SPE000962,TOP002922
SPE000962,TOP002924
SPE000962,TOP002923
SPE000963,TOP002927
SPE000963,TOP002926
SPE000963,TOP002925
SPE000964,TOP002929
SPE000964,TOP002928
SPE000964,TOP002930
SPE000965,TOP002933
SPE000965,TOP002931
SPE000965,TOP002932
SPE000966,TOP002935
SPE000966,TOP002936
SPE000966,TOP002934
SPE000967,TOP002939
SPE000967,TOP002938
SPE000967,TOP002937
SPE000968,TOP002942
SPE000968,TOP002941
SPE000968,TOP002940
SPE000969,TOP002325
SPE000969,TOP002943
SPE000969,TOP002944
SPE000970,TOP002946
SPE000970,TOP002945
SPE000970,TOP002947
SPE000971,TOP002949
SPE000971,TOP002950
SPE000971,TOP002948
SPE000972,TOP002951
SPE000972,TOP002953
SPE000972,TOP002952
SPE000973,TOP002955
SPE000973,TOP002956
SPE000973,TOP002954
SPE000974,TOP002959
SPE000974,TOP002958
SPE000974,TOP002957
SPE000975,TOP002960
SPE000975,TOP002961
SPE000975,TOP000299
SPE000976,TOP002966
SPE000976,TOP002965
SPE000976,TOP002967
SPE000977,TOP002968
SPE000977,TOP001820
SPE000977,TOP002969
SPE000978,TOP002971
SPE000978,TOP002972
SPE000978,TOP002970
SPE000979,TOP002974
SPE000979,TOP002975
SPE000979,TOP002973
SPE000980,TOP002976
SPE000980,TOP002978
SPE000980,TOP002977
SPE000981,TOP002980
SPE000981,TOP002981
SPE000981,TOP002979
SPE000982,TOP002985
SPE000982,TOP002987
SPE000982,TOP002986
SPE000983,TOP002990
SPE000983,TOP002988
SPE000983,TOP002989
SPE000984,TOP002325
SPE000984,TOP002992
SPE000984,TOP002991
SPE000985,TOP002993
SPE000985,TOP002995
SPE000985,TOP002994
SPE000986,TOP002996
SPE000986,TOP002998
SPE000986,TOP002997
SPE000987,TOP002999
SPE000987,TOP003000
SPE000987,TOP000598
SPE000988,TOP003003
SPE000988,TOP003001
SPE000988,TOP003002
SPE000989,TOP003005
SPE000989,TOP003004
SPE000989,TOP003006
SPE000990,TOP003009
SPE000990,TOP003008
SPE000990,TOP003007
SPE000991,TOP003011
SPE000991,TOP003010
SPE000991,TOP003012
SPE000992,TOP003014
SPE000992,TOP003013
SPE000992,TOP003015
SPE000993,TOP003016
SPE000993,TOP003018
SPE000993,TOP003017
SPE000994,TOP003019
SPE000994,TOP002976
SPE000994,TOP003020
SPE000995,TOP002056
SPE000995,TOP003021
SPE000995,TOP002325
SPE000996,TOP003022
SPE000996,TOP003024
SPE000996,TOP003023
SPE000997,TOP003027
SPE000997,TOP003026
SPE000997,TOP003025
SPE000998,TOP003029
SPE000998,TOP001077
SPE000998,TOP003028
SPE000999,TOP003031
SPE000999,TOP003032
SPE000999,TOP003030
SPE001000,TOP003033
SPE001000,TOP003035
SPE001000,TOP003034
SPE001001,TOP003037
SPE001001,TOP003036
SPE001001,TOP001077
SPE001002,TOP003039
SPE001002,TOP003038
SPE001002,TOP003040
SPE001003,TOP002457
SPE001003,TOP003641
SPE001003,TOP003473
SPE001003,TOP003163
SPE001003,TOP003472
SPE001003,TOP003640
SPE001003,TOP003642
SPE001003,TOP003165
SPE001003,TOP003041
SPE001003,TOP003042
SPE001003,TOP003471
SPE001003,TOP003164
SPE001004,TOP003045
SPE001004,TOP003044
SPE001004,TOP003043
SPE001005,TOP003048
SPE001005,TOP003046
SPE001005,TOP003047
SPE001006,TOP003051
SPE001006,TOP003049
SPE001006,TOP003050
SPE001007,TOP003054
SPE001007,TOP003052
SPE001007,TOP003053
SPE001008,TOP003055
SPE001008,TOP002325
SPE001008,TOP000076
SPE001009,TOP003058
SPE001009,TOP003057
SPE001009,TOP003056
SPE001010,TOP003060
SPE001010,TOP003059
SPE001010,TOP003061
SPE001011,TOP003062
SPE001011,TOP003064
SPE001011,TOP003063
SPE001012,TOP003066
SPE001012,TOP003067
SPE001012,TOP003065
SPE001013,TOP003070
SPE001013,TOP003068
SPE001013,TOP003069
SPE001014,TOP003073
SPE001014,TOP003072
SPE001014,TOP003071
SPE001015,TOP003074
SPE001015,TOP000496
SPE001015,TOP003075
SPE001016,TOP003077
SPE001016,TOP003076
SPE001016,TOP000496
SPE001017,TOP002022
SPE001017,TOP003078
SPE001017,TOP003079
SPE001018,TOP003082
SPE001018,TOP003080
SPE001018,TOP003081
SPE001019,TOP003084
SPE001019,TOP003085
SPE001019,TOP003083
SPE001020,TOP003087
SPE001020,TOP003088
SPE001020,TOP003086
SPE001021,TOP003090
SPE001021,TOP003089
SPE001021,TOP000772
SPE001022,TOP003093
SPE001022,TOP003091
SPE001022,TOP003092
SPE001023,TOP003096
SPE001023,TOP003094
SPE001023,TOP003095
SPE001024,TOP003098
SPE001024,TOP003097
SPE001024,TOP003099
SPE001025,TOP003100
SPE001025,TOP003102
SPE001025,TOP003101
SPE001026,TOP003104
SPE001026,TOP003105
SPE001026,TOP003103
SPE001027,TOP003108
SPE001027,TOP003106
SPE001027,TOP003107
SPE001028,TOP003110
SPE001028,TOP003109
SPE001028,TOP003111
SPE001029,TOP003114
SPE001029,TOP003113
SPE001029,TOP003112
SPE001030,TOP003118
SPE001030,TOP003120
SPE001030,TOP003119
SPE001031,TOP003121
SPE001031,TOP003123
SPE001031,TOP003122
SPE001032,TOP003125
SPE001032,TOP003124
SPE001032,TOP003126
